Year,uYear,Continent_ID,CountryID,CustomerID,SpeciesID,SpeciesGroup,U1Code,U1TypeID,CatID,CurrencyID,OrderNumber,RowNumber,CreateDate,DestDate,SellerID,AgentID,Total(Ton),Qunt
שנה,שנת ייצור,אזור,מדינה,לקוח,קוד זן,קבוצת זן,שימוש (סוג מוצר),סוג שימוש,"מק""ט",מטבע,מספר הזמנה,שורה,ת.יצירת שורה,ת.נדרש,קוד משווק,קוד סוכן,כמות בטון,
2009,2014,3,91,712270900,2,1,12,1,23342718,2,32538,1,01/12/2009,12/12/2009,R13,712270300,14.0,30.90
2009,2014,3,91,712270900,2,1,91,-,396417222,2,32557,1,06/12/2009,12/12/2009,R13,712270300,0.7,1.58
2009,2014,3,91,712270900,5,3,11,1,53392668,2,32558,1,06/12/2009,12/12/2009,R13,712270300,1.0,2.11
2009,2014,3,91,712271000,5,3,40,1,554117122,2,31034,1,19/03/2009,28/03/2009,R13,712270300,3.7,8.10
2009,2014,3,91,712271000,65,4,11,2,838017102,2,31651,1,22/06/2009,27/06/2009,R13,712270300,6.9,15.16
2009,2014,3,91,712271000,89,4,40,1,89012668,2,31033,1,19/03/2009,28/03/2009,R13,712270300,2.0,4.40
2009,2014,3,91,712271000,-,-,-,1,83771710,2,31031,1,19/03/2009,28/03/2009,R13,712270300,6.9,15.16
2009,2014,3,91,712271000,-,-,-,-,33111710,2,31032,1,19/03/2009,28/03/2009,R13,712270300,5.3,11.66
2009,2014,3,91,712271100,2,1,12,1,252917162,2,32668,1,22/12/2009,26/12/2009,R13,712270300,10.1,22.15
2009,2014,3,91,712271100,2,1,-,-,39642618,2,32669,1,22/12/2009,26/12/2009,R13,712270300,6.4,14.08
2009,2014,3,94,712540500,2,1,12,1,252817162,2,32246,1,12/10/2009,07/11/2009,R13,712270300,24.9,54.80
2009,2014,3,94,712540500,2,1,12,1,252817162,2,32606,1,14/12/2009,26/12/2009,R13,712270300,24.1,53.05
2009,2014,3,94,712540500,2,1,12,1,252917162,2,32245,1,12/10/2009,07/11/2009,R13,712270300,24.9,54.80
2009,2014,3,94,712540500,2,1,12,1,252917162,2,32634,1,20/12/2009,26/12/2009,R13,712270300,0.0,0.00
2009,2014,3,94,712540500,65,4,11,2,83822718,2,32310,1,27/10/2009,14/11/2009,R13,712270300,18.9,41.58
2009,2014,3,94,712540500,88,4,11,1,83472718,2,31397,1,13/05/2009,23/05/2009,R13,712270300,19.8,43.47
2009,2014,3,94,712540500,88,4,11,1,83472718,2,32244,1,12/10/2009,07/11/2009,R13,712270300,19.8,43.47
2009,2014,3,94,712540500,88,4,11,1,83472718,2,32605,1,14/12/2009,26/12/2009,R13,712270300,19.8,43.47
2009,2014,3,852,712520200,2,1,19,-,34327732,2,29057,5,11/05/2008,17/01/2009,R13,          ,23.8,52.42
2009,2014,3,852,712520200,2,1,19,-,34327732,2,29057,6,11/05/2008,24/01/2009,R13,          ,7.5,16.55
2009,2014,3,852,712520200,2,1,19,-,34327732,2,29057,7,11/05/2008,11/04/2009,R13,          ,19.0,41.71
2009,2014,3,852,712520200,2,1,19,-,34327732,2,29057,8,11/05/2008,16/05/2009,R13,          ,18.1,39.78
2009,2014,3,852,712520200,2,1,19,-,34327732,2,29057,9,11/05/2008,06/06/2009,R13,          ,19.0,41.71
2009,2014,3,852,712520200,2,1,19,-,34327732,2,29057,10,11/05/2008,27/06/2009,R13,          ,19.0,41.71
2009,2014,3,852,712520200,2,1,19,-,34327732,2,29057,11,11/05/2008,24/10/2009,R13,          ,29.2,64.31
2009,2014,3,852,712520200,2,1,19,-,34327732,2,29057,12,11/05/2008,24/10/2009,R13,          ,11.0,24.28
2009,2014,3,852,712520200,65,4,19,-,82437732,2,29059,5,11/05/2008,17/01/2009,R13,          ,11.1,24.50
2009,2014,3,852,712520200,65,4,19,-,82437732,2,29059,6,11/05/2008,17/01/2009,R13,          ,19.0,41.71
2009,2014,3,852,712520200,65,4,19,-,82437732,2,29059,7,11/05/2008,24/01/2009,R13,          ,20.1,44.14
2009,2014,3,852,712520200,65,4,19,-,82437732,2,29059,8,11/05/2008,11/04/2009,R13,          ,19.0,41.71
2009,2014,3,852,712520200,65,4,19,-,82437732,2,29059,9,11/05/2008,16/05/2009,R13,          ,19.0,41.71
2009,2014,3,852,712520200,65,4,19,-,82437732,2,29059,10,11/05/2008,16/05/2009,R13,          ,0.9,1.93
2009,2014,3,852,712520200,65,4,19,-,82437732,2,29059,11,11/05/2008,06/06/2009,R13,          ,19.0,41.71
2009,2014,3,852,712520200,65,4,19,-,82437732,2,29059,12,11/05/2008,27/06/2009,R13,          ,19.0,41.71
2009,2014,3,852,712520200,65,4,19,-,82437732,2,29059,13,11/05/2008,24/10/2009,R13,          ,37.9,83.43
2009,2014,3,852,712520200,65,4,19,-,82437732,2,29059,14,11/05/2008,24/10/2009,R13,          ,1.5,3.31
2009,2014,3,852,712520200,65,4,19,-,82437732,2,30772,1,11/02/2009,21/02/2009,R13,          ,0.9,1.93
2009,2014,3,852,712520200,88,4,19,-,82417732,2,29058,4,11/05/2008,17/01/2009,R13,          ,3.2,6.93
2009,2014,3,852,712520200,88,4,19,-,82417732,2,29058,5,11/05/2008,11/04/2009,R13,          ,19.1,41.91
2009,2014,3,852,712520200,88,4,19,-,82417732,2,29058,6,11/05/2008,13/06/2009,R13,          ,19.1,41.91
2009,2014,3,852,712520200,88,4,19,-,82417732,2,29058,7,11/05/2008,24/10/2009,R13,          ,27.8,61.12
2009,2014,3,852,712520200,88,4,19,-,82417732,2,29058,8,11/05/2008,24/10/2009,R13,          ,0.4,0.89
2009,2014,3,852,712520300,2,1,40,1,35862514,2,30366,1,11/12/2008,03/01/2009,R13,          ,12.0,26.40
2009,2014,3,852,712520300,2,1,40,1,35862514,2,31846,1,27/07/2009,08/08/2009,R13,          ,12.0,26.40
2009,2014,3,852,712520300,2,1,40,1,35862514,2,31900,1,10/08/2009,15/08/2009,R13,          ,1.9,4.22
2009,2014,3,852,712520300,2,1,40,1,35862514,2,32098,1,07/09/2009,26/09/2009,R13,          ,12.0,26.40
2009,2014,3,852,712520300,48,2,11,2,45161710,2,30613,1,19/01/2009,24/01/2009,R13,          ,0.3,0.55
2009,2014,3,852,712520300,48,2,11,2,45161710,2,31398,1,13/05/2009,16/05/2009,R13,          ,0.3,0.55
2009,2014,3,852,712520400,2,1,40,1,15082718,2,30816,1,16/02/2009,28/02/2009,R13,          ,4.8,10.49
2009,2014,3,852,712520400,2,1,40,1,15082718,2,31389,1,11/05/2009,23/05/2009,R13,          ,5.8,12.83
2009,2014,3,852,712520400,2,1,40,1,15082718,2,31860,1,30/07/2009,15/08/2009,R13,          ,8.0,17.49
2009,2014,3,852,712520400,2,1,40,1,15082718,2,32501,1,24/11/2009,05/12/2009,R13,          ,5.8,12.83
2009,2014,3,852,712520400,48,2,20,2,423117222,2,30818,1,16/02/2009,28/02/2009,R13,          ,5.0,11.00
2009,2014,3,852,712520400,48,2,20,2,423117222,2,31388,1,11/05/2009,23/05/2009,R13,          ,8.6,18.92
2009,2014,3,852,712520400,48,2,20,2,423117222,2,31859,1,30/07/2009,15/08/2009,R13,          ,8.0,17.60
2009,2014,3,852,712520400,48,2,20,2,423117222,2,32499,1,24/11/2009,05/12/2009,R13,          ,8.4,18.48
2009,2014,3,852,712520400,48,2,91,4,496315722,2,30817,1,16/02/2009,28/02/2009,R13,          ,1.8,3.96
2009,2014,3,852,712520400,48,2,91,4,496315722,2,31387,1,11/05/2009,23/05/2009,R13,          ,0.9,1.98
2009,2014,3,852,712520400,48,2,91,4,496315722,2,32500,1,24/11/2009,05/12/2009,R13,          ,1.1,2.38
2009,2014,3,886,712580200,2,1,11,2,35402668,2,31797,1,15/07/2009,01/08/2009,R13,          ,13.3,29.15
2009,2014,3,886,712580200,2,1,11,2,35402668,2,32529,1,30/11/2009,19/12/2009,R13,          ,18.6,40.81
2009,2014,3,886,712580200,2,1,11,2,330417162,2,30329,1,04/12/2008,17/01/2009,R13,          ,23.9,52.47
2009,2014,3,886,712580200,2,1,11,2,330417162,2,30497,1,08/01/2009,24/01/2009,R13,          ,13.3,29.15
2009,2014,3,886,712580200,2,1,11,2,330417162,2,30526,1,14/01/2009,07/02/2009,R13,          ,23.9,52.47
2009,2014,3,886,712580200,2,1,11,2,330417162,2,30527,1,14/01/2009,21/02/2009,R13,          ,23.9,52.47
2009,2014,3,886,712580200,2,1,11,2,330417162,2,30829,1,18/02/2009,28/03/2009,R13,          ,23.9,52.47
2009,2014,3,886,712580200,2,1,11,2,330417162,2,30830,1,18/02/2009,14/03/2009,R13,          ,23.9,52.47
2009,2014,3,886,712580200,2,1,11,2,330417162,2,30831,1,18/02/2009,07/03/2009,R13,          ,47.7,104.94
2009,2014,3,886,712580200,2,1,11,2,330417162,2,30951,1,11/03/2009,11/04/2009,R13,          ,23.9,52.47
2009,2014,3,886,712580200,2,1,11,2,330417162,2,30981,1,12/03/2009,18/04/2009,R13,          ,23.9,52.47
2009,2014,3,886,712580200,2,1,11,2,330417162,2,31843,1,27/07/2009,08/08/2009,R13,          ,23.9,52.47
2009,2014,3,886,712580200,2,1,11,2,330417162,2,31865,1,02/08/2009,29/08/2009,R13,          ,23.9,52.47
2009,2014,3,886,712580200,2,1,11,2,330417162,2,31888,1,05/08/2009,12/09/2009,R13,          ,23.9,52.47
2009,2014,3,886,712580200,2,1,11,2,330417162,2,32171,1,24/09/2009,10/10/2009,R13,          ,23.9,52.47
2009,2014,3,886,712580200,2,1,11,2,330417162,2,32173,1,24/09/2009,24/10/2009,R13,          ,23.9,52.47
2009,2014,3,886,712580200,2,1,11,2,330417162,2,32175,1,24/09/2009,14/11/2009,R13,          ,23.9,52.47
2009,2014,3,886,712580200,2,1,11,2,330417162,2,32176,1,24/09/2009,05/12/2009,R13,          ,23.9,52.47
2009,2014,3,886,712580200,2,1,11,2,25511710,2,30448,1,28/12/2008,31/01/2009,R13,          ,22.5,49.50
2009,2014,3,886,712580200,2,1,11,2,25511710,2,32040,1,30/08/2009,19/09/2009,R13,          ,22.5,49.50
2009,2014,3,886,712580200,2,1,11,2,357115162,2,30908,1,02/03/2009,21/03/2009,R13,          ,11.9,26.24
2009,2014,3,886,712580200,2,1,11,2,357115162,2,32260,1,15/10/2009,31/10/2009,R13,          ,23.9,52.47
2009,2014,3,886,712580200,5,3,12,1,532615382,2,31436,1,19/05/2009,06/06/2009,R13,          ,8.3,18.30
2009,2014,3,886,712580200,5,3,12,1,532615382,2,32099,1,07/09/2009,26/09/2009,R13,          ,6.5,14.30
2009,2014,3,886,712580200,42,2,12,1,45261710,2,31620,1,14/06/2009,04/07/2009,R13,          ,7.8,17.16
2009,2014,3,886,712580200,48,2,11,2,47701710,2,30328,1,04/12/2008,10/01/2009,R13,          ,22.5,49.50
2009,2014,3,886,712580200,48,2,11,2,47701710,2,30715,1,04/02/2009,14/03/2009,R13,          ,22.5,49.50
2009,2014,3,886,712580200,48,2,11,2,47701710,2,30716,1,04/02/2009,28/02/2009,R13,          ,22.5,49.50
2009,2014,3,886,712580200,48,2,11,2,47701710,2,30884,1,01/03/2009,28/03/2009,R13,          ,22.5,49.50
2009,2014,3,886,712580200,48,2,11,2,47701710,2,30952,1,11/03/2009,11/04/2009,R13,          ,22.5,49.50
2009,2014,3,886,712580200,48,2,11,2,47701710,2,30953,1,11/03/2009,25/04/2009,R13,          ,22.5,49.50
2009,2014,3,886,712580200,48,2,11,2,47701710,2,30954,1,11/03/2009,09/05/2009,R13,          ,22.5,49.50
2009,2014,3,886,712580200,48,2,11,2,47701710,2,31437,1,19/05/2009,06/06/2009,R13,          ,15.0,33.00
2009,2014,3,886,712580200,48,2,11,2,47701710,2,31438,1,19/05/2009,13/06/2009,R13,          ,22.5,49.50
2009,2014,3,886,712580200,48,2,11,2,47701710,2,31621,1,14/06/2009,11/07/2009,R13,          ,22.5,49.50
2009,2014,3,886,712580200,48,2,11,2,47701710,2,31623,1,14/06/2009,25/07/2009,R13,          ,22.5,49.50
2009,2014,3,886,712580200,48,2,11,2,47701710,2,32041,1,30/08/2009,19/09/2009,R13,          ,22.5,49.50
2009,2014,3,886,712580200,48,2,11,2,47701710,2,32172,1,24/09/2009,17/10/2009,R13,          ,22.5,49.50
2009,2014,3,886,712580200,48,2,11,2,47701710,2,32174,1,24/09/2009,07/11/2009,R13,          ,22.5,49.50
2009,2014,3,886,712580200,48,2,11,2,47701710,2,32177,1,24/09/2009,05/12/2009,R13,          ,22.5,49.50
2009,2014,3,886,712580200,48,2,11,2,45161710,2,30496,1,08/01/2009,24/01/2009,R13,          ,10.0,22.00
2009,2014,3,886,712580200,48,2,91,4,496315722,2,30494,1,08/01/2009,07/02/2009,R13,          ,16.2,35.64
2009,2014,3,886,712580200,48,2,91,4,496315722,2,31369,1,10/05/2009,30/05/2009,R13,          ,16.2,35.64
2009,2014,3,886,712580200,48,2,91,4,496315722,2,31622,1,14/06/2009,18/07/2009,R13,          ,16.2,35.64
2009,2014,3,886,712580200,48,2,91,4,496315722,2,32236,1,11/10/2009,14/11/2009,R13,          ,16.2,35.64
2009,2014,3,886,712580200,68,4,12,1,896517162,2,31619,1,14/06/2009,04/07/2009,R13,          ,10.4,22.88
2009,2014,3,886,712580200,84,4,30,1,85502718,2,30495,1,08/01/2009,24/01/2009,R13,          ,19.8,43.56
2009,2014,3,886,712580200,84,4,30,1,85502718,2,30708,1,04/02/2009,28/02/2009,R13,          ,39.6,87.12
2009,2014,3,886,712580200,84,4,30,1,85502718,2,30711,1,04/02/2009,21/02/2009,R13,          ,19.8,43.56
2009,2014,3,886,712580200,84,4,30,1,85502718,2,30826,1,18/02/2009,07/03/2009,R13,          ,2.0,4.36
2009,2014,3,886,712580200,84,4,30,1,85502718,2,30984,1,15/03/2009,04/04/2009,R13,          ,19.8,43.56
2009,2014,3,886,712580200,84,4,30,1,85502718,2,31080,1,26/03/2009,18/04/2009,R13,          ,19.8,43.56
2009,2014,3,886,712580200,84,4,30,1,85502718,2,31081,1,26/03/2009,02/05/2009,R13,          ,19.8,43.56
2009,2014,3,886,712580200,84,4,30,1,85502718,2,31082,1,26/03/2009,16/05/2009,R13,          ,19.8,43.56
2009,2014,3,886,712580200,84,4,30,1,85502718,2,31923,1,13/08/2009,29/08/2009,R13,          ,19.8,43.56
2009,2014,3,886,712580200,84,4,30,1,85502718,2,31924,1,13/08/2009,19/09/2009,R13,          ,19.8,43.56
2009,2014,3,886,712580200,84,4,30,1,85502718,2,32234,1,11/10/2009,24/10/2009,R13,          ,19.8,43.56
2009,2014,3,886,712580200,84,4,30,1,85502718,2,32235,1,11/10/2009,14/11/2009,R13,          ,19.8,43.56
2009,2014,3,886,712580200,86,4,12,1,855417162,2,31798,1,15/07/2009,01/08/2009,R13,          ,10.6,23.32
2009,2014,3,886,712580200,88,4,40,1,85462718,2,32100,1,07/09/2009,26/09/2009,R13,          ,10.4,22.88
2009,2014,3,886,712580200,89,4,40,1,89012668,2,31874,1,04/08/2009,08/08/2009,R13,          ,0.5,1.10
2009,2014,3,886,712580280,46,2,11,2,45791510,2,31193,1,12/04/2009,16/05/2009,R13,712580200,22.5,49.50
2009,2014,3,886,712580280,46,2,11,2,45791510,2,32430,1,15/11/2009,19/12/2009,R13,712580200,22.5,49.50
2009,2014,3,886,712580300,2,1,11,2,330217162,2,31047,1,22/03/2009,11/04/2009,R13,712580200,23.9,52.47
2009,2014,3,886,712580300,2,1,11,2,330217162,2,31765,1,09/07/2009,25/07/2009,R13,712580200,23.9,52.47
2009,2014,3,886,712580300,2,1,11,2,330217162,2,32071,1,03/09/2009,17/10/2009,R13,712580200,23.9,52.47
2009,2014,3,886,712580300,2,1,11,2,330217162,2,32626,1,17/12/2009,26/12/2009,R13,712580200,23.9,52.47
2009,2014,3,976,712970100,2,1,12,1,25272718,2,31662,1,23/06/2009,11/07/2009,R13,          ,18.6,40.81
2009,2014,3,976,712970100,2,1,12,1,35502668,2,31618,1,14/06/2009,20/06/2009,R13,          ,0.0,0.01
2009,2014,4,1.07,712614800,2,1,13,-,34417761,2,30733,1,08/02/2009,14/02/2009,R17,712849400,2.3,4.97
2009,2014,4,1.07,712614800,2,1,13,-,34417761,2,31067,1,26/03/2009,04/04/2009,R17,712849400,2.3,4.97
2009,2014,4,1.07,712614800,2,1,13,-,34417761,2,31067,2,26/03/2009,18/04/2009,R17,712849400,1.1,2.48
2009,2014,4,1.07,712614800,2,1,13,-,34417761,2,31067,3,26/03/2009,02/05/2009,R17,712849400,2.3,4.97
2009,2014,4,1.07,712614800,2,1,13,-,34417761,2,31666,1,25/06/2009,11/07/2009,R17,712849400,3.4,7.45
2009,2014,4,1.07,712614800,2,1,13,-,34417761,2,32118,1,13/09/2009,19/09/2009,R17,712849400,1.1,2.48
2009,2014,4,1.07,712614800,62,4,13,8,84567741,2,31304,1,30/04/2009,02/05/2009,R17,712849400,2.3,5.00
2009,2014,4,1.07,712614800,62,4,13,8,84567741,2,31304,2,30/04/2009,02/05/2009,R17,712849400,1.1,2.50
2009,2014,4,1.07,712614800,62,4,13,-,84567761,2,30740,1,08/02/2009,14/02/2009,R17,712849400,3.4,7.51
2009,2014,4,1.07,712614800,62,4,13,-,84567761,2,31074,1,26/03/2009,04/04/2009,R17,712849400,3.4,7.51
2009,2014,4,1.07,712614800,62,4,13,-,84567761,2,31074,2,26/03/2009,04/04/2009,R17,712849400,3.4,7.51
2009,2014,4,1.07,712614800,62,4,13,-,84567761,2,31669,1,25/06/2009,11/07/2009,R17,712849400,5.7,12.51
2009,2014,4,1.07,712614800,62,4,13,-,84567761,2,32126,1,13/09/2009,19/09/2009,R17,712849400,5.7,12.51
2009,2014,4,1.07,712614800,64,4,13,-,84587761,2,30734,1,08/02/2009,14/02/2009,R17,712849400,3.4,7.51
2009,2014,4,1.07,712614800,64,4,13,-,84587761,2,31075,1,26/03/2009,04/04/2009,R17,712849400,2.3,5.00
2009,2014,4,1.07,712614800,64,4,13,-,84587761,2,31075,2,26/03/2009,04/04/2009,R17,712849400,2.3,5.00
2009,2014,4,1.07,712614800,64,4,13,-,84587761,2,32127,1,13/09/2009,19/09/2009,R17,712849400,8.0,17.51
2009,2014,4,1.07,712614800,65,4,13,-,84537761,2,30737,1,08/02/2009,14/02/2009,R17,712849400,1.1,2.48
2009,2014,4,1.07,712614800,65,4,13,-,84537761,2,31068,1,26/03/2009,04/04/2009,R17,712849400,1.1,2.48
2009,2014,4,1.07,712614800,65,4,13,-,84537761,2,31068,2,26/03/2009,04/04/2009,R17,712849400,1.1,2.48
2009,2014,4,1.07,712614800,65,4,13,-,84537761,2,31068,3,26/03/2009,02/05/2009,R17,712849400,5.6,12.41
2009,2014,4,1.07,712614800,65,4,13,-,84537761,2,32119,1,13/09/2009,19/09/2009,R17,712849400,6.8,14.90
2009,2014,4,1.07,712614800,67,4,13,-,84597761,2,31077,1,26/03/2009,04/04/2009,R17,712849400,1.1,2.50
2009,2014,4,1.07,712614800,67,4,13,-,84597761,2,31077,2,26/03/2009,04/04/2009,R17,712849400,1.1,2.50
2009,2014,4,1.07,712614800,67,4,13,-,84597761,2,31077,3,26/03/2009,02/05/2009,R17,712849400,5.7,12.50
2009,2014,4,1.07,712614800,68,4,137,8,84587741,2,31305,1,30/04/2009,02/05/2009,R17,712849400,2.3,5.00
2009,2014,4,1.07,712614800,77,4,19,5,74517761,2,30741,1,08/02/2009,14/02/2009,R17,712849400,6.6,14.60
2009,2014,4,1.07,712614800,77,4,19,5,74517761,2,31069,1,26/03/2009,04/04/2009,R17,712849400,2.2,4.87
2009,2014,4,1.07,712614800,77,4,19,5,74517761,2,31069,2,26/03/2009,04/04/2009,R17,712849400,2.2,4.87
2009,2014,4,1.07,712614800,77,4,19,5,74517761,2,31069,3,26/03/2009,02/05/2009,R17,712849400,5.5,12.17
2009,2014,4,1.07,712614800,77,4,19,5,74517761,2,31670,1,25/06/2009,11/07/2009,R17,712849400,7.7,17.03
2009,2014,4,1.07,712614800,77,4,19,5,74517761,2,32120,1,13/09/2009,19/09/2009,R17,712849400,6.6,14.60
2009,2014,4,1.07,712614800,80,4,13,-,84507761,2,31071,1,26/03/2009,04/04/2009,R17,712849400,2.3,4.99
2009,2014,4,1.07,712614800,80,4,13,-,84507761,2,31071,2,26/03/2009,04/04/2009,R17,712849400,2.3,4.99
2009,2014,4,1.07,712614800,80,4,13,-,84507761,2,31071,3,26/03/2009,02/05/2009,R17,712849400,4.5,9.98
2009,2014,4,1.07,712614800,80,4,13,-,84507761,2,32122,1,13/09/2009,19/09/2009,R17,712849400,3.4,7.48
2009,2014,4,1.07,712614800,82,4,13,-,84517761,2,30735,1,08/02/2009,14/02/2009,R17,712849400,1.1,2.49
2009,2014,4,1.07,712614800,82,4,13,-,84517761,2,31072,1,26/03/2009,04/04/2009,R17,712849400,3.4,7.46
2009,2014,4,1.07,712614800,82,4,13,-,84517761,2,31072,2,26/03/2009,04/04/2009,R17,712849400,3.4,7.46
2009,2014,4,1.07,712614800,82,4,13,-,84517761,2,31072,3,26/03/2009,02/05/2009,R17,712849400,6.8,14.93
2009,2014,4,1.07,712614800,82,4,13,-,84517761,2,32123,1,13/09/2009,19/09/2009,R17,712849400,5.7,12.44
2009,2014,4,1.07,712614800,84,4,13,8,84527741,2,32124,1,13/09/2009,19/09/2009,R17,712849400,3.4,7.46
2009,2014,4,1.07,712614800,84,4,13,-,84527761,2,30739,1,08/02/2009,14/02/2009,R17,712849400,2.3,4.98
2009,2014,4,1.07,712614800,84,4,13,-,84527761,2,31073,1,26/03/2009,04/04/2009,R17,712849400,2.3,4.98
2009,2014,4,1.07,712614800,84,4,13,-,84527761,2,31073,2,26/03/2009,04/04/2009,R17,712849400,2.3,4.98
2009,2014,4,1.07,712614800,84,4,13,-,84527761,2,31073,3,26/03/2009,02/05/2009,R17,712849400,6.8,14.93
2009,2014,4,1.07,712614800,84,4,13,-,84527761,2,32125,1,13/09/2009,19/09/2009,R17,712849400,3.4,7.46
2009,2014,4,1.07,712614800,88,4,13,8,87507741,2,31667,1,25/06/2009,11/07/2009,R17,712849400,3.4,7.46
2009,2014,4,1.07,712614800,88,4,13,8,87507741,2,32121,1,13/09/2009,19/09/2009,R17,712849400,5.7,12.44
2009,2014,4,1.07,712614800,88,4,13,-,87507761,2,30738,1,08/02/2009,14/02/2009,R17,712849400,2.3,4.98
2009,2014,4,1.07,712614800,88,4,13,-,87507761,2,31070,1,26/03/2009,04/04/2009,R17,712849400,1.1,2.49
2009,2014,4,1.07,712614800,88,4,13,-,87507761,2,31070,2,26/03/2009,04/04/2009,R17,712849400,1.1,2.49
2009,2014,4,1.07,712614800,88,4,13,-,87507761,2,31070,3,26/03/2009,02/05/2009,R17,712849400,2.3,4.98
2009,2014,4,1.07,712614800,608,4,13,-,84557761,2,30736,1,08/02/2009,14/02/2009,R17,712849400,2.3,4.99
2009,2014,4,1.07,712614800,608,4,13,-,84557761,2,31076,1,26/03/2009,04/04/2009,R17,712849400,3.4,7.48
2009,2014,4,1.07,712614800,608,4,13,-,84557761,2,31076,2,26/03/2009,04/04/2009,R17,712849400,3.4,7.48
2009,2014,4,1.07,712614800,608,4,13,-,84557761,2,31076,3,26/03/2009,02/05/2009,R17,712849400,4.5,9.98
2009,2014,4,1.07,712614800,608,4,13,-,84557761,2,31668,1,25/06/2009,11/07/2009,R17,712849400,4.5,9.98
2009,2014,4,1.07,712614900,2,1,13,-,34417761,2,31782,1,15/07/2009,25/07/2009,R17,712849400,1.1,2.48
2009,2014,4,1.07,712614900,2,1,103,5,32883326,2,30961,1,11/03/2009,21/03/2009,R17,712849400,0.1,0.25
2009,2014,4,1.07,712614900,2,1,103,5,32883326,2,30961,2,11/03/2009,16/05/2009,R17,712849400,0.7,1.52
2009,2014,4,1.07,712614900,48,2,10,5,42883326,2,30963,1,11/03/2009,21/03/2009,R17,712849400,0.1,0.25
2009,2014,4,1.07,712614900,48,2,10,5,42883326,2,30963,2,11/03/2009,16/05/2009,R17,712849400,1.4,3.03
2009,2014,4,1.07,712614900,62,4,13,8,84567741,2,31394,1,12/05/2009,16/05/2009,R17,712849400,2.3,5.00
2009,2014,4,1.07,712614900,62,4,13,8,84567741,2,32338,1,03/11/2009,07/11/2009,R17,712849400,1.1,2.50
2009,2014,4,1.07,712614900,62,4,13,-,84567761,2,31788,1,15/07/2009,25/07/2009,R17,712849400,3.4,7.51
2009,2014,4,1.07,712614900,64,4,13,-,84587761,2,31789,1,15/07/2009,25/07/2009,R17,712849400,2.3,5.00
2009,2014,4,1.07,712614900,64,4,13,-,84587761,2,32336,1,03/11/2009,07/11/2009,R17,712849400,2.4,5.25
2009,2014,4,1.07,712614900,65,4,10,5,828833267,2,31392,1,12/05/2009,16/05/2009,R17,712849400,1.4,3.05
2009,2014,4,1.07,712614900,65,4,10,5,82883326,2,30962,1,11/03/2009,21/03/2009,R17,712849400,0.1,0.25
2009,2014,4,1.07,712614900,65,4,13,-,84537761,2,31390,1,12/05/2009,16/05/2009,R17,712849400,2.3,4.97
2009,2014,4,1.07,712614900,65,4,13,-,84537761,2,31783,1,15/07/2009,25/07/2009,R17,712849400,1.1,2.48
2009,2014,4,1.07,712614900,67,4,13,8,84597741,2,30957,1,11/03/2009,21/03/2009,R17,712849400,1.1,2.50
2009,2014,4,1.07,712614900,67,4,13,8,84597741,2,31791,1,15/07/2009,25/07/2009,R17,712849400,1.1,2.50
2009,2014,4,1.07,712614900,77,4,10,5,72413416,2,30965,1,11/03/2009,21/03/2009,R17,712849400,4.7,10.38
2009,2014,4,1.07,712614900,77,4,10,5,72413416,2,31792,1,15/07/2009,25/07/2009,R17,712849400,3.5,7.79
2009,2014,4,1.07,712614900,77,4,10,5,72413416,2,31792,2,15/07/2009,07/11/2009,R17,712849400,11.8,25.95
2009,2014,4,1.07,712614900,77,4,19,5,74517741,2,30955,1,11/03/2009,21/03/2009,R17,712849400,1.1,2.43
2009,2014,4,1.07,712614900,77,4,19,5,74517761,2,31391,1,12/05/2009,16/05/2009,R17,712849400,2.2,4.87
2009,2014,4,1.07,712614900,77,4,19,5,74517761,2,31784,1,15/07/2009,25/07/2009,R17,712849400,4.4,9.73
2009,2014,4,1.07,712614900,77,4,19,5,74517761,2,32337,1,03/11/2009,07/11/2009,R17,712849400,1.1,2.43
2009,2014,4,1.07,712614900,80,4,13,-,84507761,2,31393,2,12/05/2009,16/05/2009,R17,712849400,1.1,2.49
2009,2014,4,1.07,712614900,80,4,13,-,84507761,2,31785,1,15/07/2009,25/07/2009,R17,712849400,1.1,2.49
2009,2014,4,1.07,712614900,80,4,13,-,84507761,2,32341,1,03/11/2009,07/11/2009,R17,712849400,1.1,2.49
2009,2014,4,1.07,712614900,80,4,137,8,84507741,2,31393,1,12/05/2009,16/05/2009,R17,712849400,1.1,2.49
2009,2014,4,1.07,712614900,82,4,13,-,84517761,2,30960,1,11/03/2009,21/03/2009,R17,712849400,1.1,2.49
2009,2014,4,1.07,712614900,82,4,13,-,84517761,2,30960,2,11/03/2009,16/05/2009,R17,712849400,3.4,7.46
2009,2014,4,1.07,712614900,82,4,13,-,84517761,2,31786,1,15/07/2009,25/07/2009,R17,712849400,1.1,2.49
2009,2014,4,1.07,712614900,84,4,13,8,84527741,2,31787,1,15/07/2009,25/07/2009,R17,712849400,2.3,4.98
2009,2014,4,1.07,712614900,84,4,13,-,84527761,2,30959,1,11/03/2009,21/03/2009,R17,712849400,1.1,2.49
2009,2014,4,1.07,712614900,84,4,13,-,84527761,2,30959,2,11/03/2009,16/05/2009,R17,712849400,2.3,4.98
2009,2014,4,1.07,712614900,84,4,13,-,84527761,2,32340,1,03/11/2009,07/11/2009,R17,712849400,1.0,2.24
